Time,CK0,CS,CA1,CA2,CA0,CA7,CA9,CA8,CA6,CA4,CA10
2.935e-09,0,0,0,1,0,1,1,1,0,0,0
3.015e-09,1,0,0,1,0,1,1,1,0,0,0
3.095e-09,1,0,0,1,0,1,1,1,0,0,0
3.175e-09,1,1,0,1,0,1,1,1,0,0,0
3.255e-09,0,1,0,1,0,1,1,1,0,0,0
3.335e-09,0,1,0,1,0,1,1,1,0,0,0
3.415e-09,1,1,1,1,0,1,1,1,0,0,1
3.495e-09,1,1,1,1,0,1,1,1,0,0,1
3.575e-09,1,1,1,0,0,1,0,0,0,0,1
3.655e-09,0,1,1,0,0,0,0,0,0,0,1
3.735e-09,0,1,1,0,0,0,0,0,0,0,1
3.815e-09,1,1,1,0,0,0,0,0,0,0,1
3.895e-09,1,1,1,0,0,0,0,0,0,0,1
3.975e-09,1,1,1,0,0,0,0,0,0,0,1
4.055e-09,0,1,1,0,0,0,0,0,0,0,1
4.135e-09,0,1,1,0,0,0,0,0,0,0,1
4.215e-09,1,1,1,0,1,0,1,0,1,0,1
4.295e-09,1,1,1,1,1,1,1,1,1,1,1
4.375e-09,1,1,1,1,1,1,1,1,1,1,1
4.455e-09,0,1,1,1,1,1,1,1,1,1,1
4.535e-09,0,1,1,1,1,1,1,1,1,1,1
4.615e-09,0,1,1,1,1,1,1,1,1,1,1
4.695e-09,1,1,1,1,1,1,1,1,1,1,1
4.775e-09,1,1,1,1,1,1,1,1,1,1,1
4.855e-09,0,1,1,1,1,1,1,1,1,1,1
4.935e-09,0,1,1,1,1,1,1,1,1,1,1
5.015e-09,0,1,1,1,1,1,1,1,1,1,1
5.095e-09,1,1,1,1,1,1,1,1,1,1,1
5.175e-09,1,1,1,1,1,1,1,1,1,1,1
5.255e-09,1,1,1,1,1,1,1,1,1,1,1
5.335e-09,0,1,1,1,1,1,1,1,1,1,1
5.415e-09,0,1,1,1,1,1,1,1,1,1,1
5.495e-09,1,1,1,1,1,1,1,1,1,1,1
5.575e-09,1,1,1,1,1,1,1,1,1,1,1
5.655e-09,1,1,1,1,1,1,1,1,1,1,1
5.735e-09,0,1,1,1,1,1,1,1,1,1,1
5.815e-09,0,1,1,1,1,1,1,1,1,1,1
5.895e-09,1,1,1,1,1,1,1,1,1,1,1
5.975e-09,1,1,1,1,1,1,1,1,1,1,1
6.055e-09,1,1,1,1,1,1,1,1,1,1,1
6.135e-09,0,1,1,1,1,1,1,1,1,1,1
6.215e-09,0,1,1,1,1,1,1,1,1,1,1
6.295e-09,1,1,1,1,1,1,1,1,1,1,1
6.375e-09,1,1,1,1,1,1,1,1,1,1,1
6.455e-09,1,1,1,1,1,1,1,1,1,1,1
6.535e-09,0,1,1,1,1,1,1,1,1,1,1
6.615e-09,0,1,1,1,1,1,1,1,1,1,1
6.695e-09,0,1,1,1,1,1,1,1,1,1,1
6.775e-09,1,1,1,1,1,1,1,1,1,1,1
6.855e-09,1,1,1,1,1,1,1,1,1,1,1
6.935e-09,0,1,1,1,1,1,1,1,1,1,1
7.015e-09,0,1,1,1,1,1,1,1,1,1,1
7.095e-09,0,1,1,1,1,1,1,1,1,1,1
7.175e-09,1,1,1,1,1,1,1,1,1,1,1
7.255e-09,1,1,1,1,1,1,1,1,1,1,1
7.335e-09,1,1,1,1,1,1,1,1,1,1,1
7.415e-09,0,1,1,1,1,1,1,1,1,1,1
7.495e-09,0,1,1,1,1,1,1,1,1,1,1
7.575e-09,1,1,1,1,1,1,1,1,1,1,1
7.655e-09,1,1,1,1,1,1,1,1,1,1,1
7.735e-09,1,1,1,1,1,1,1,1,1,1,1
7.815e-09,0,1,1,1,1,1,1,1,1,1,1
7.895e-09,0,1,1,1,1,1,1,1,1,1,1
7.975e-09,1,1,1,1,1,1,1,1,1,1,1
8.055e-09,1,1,1,1,1,1,1,1,1,1,1
8.135e-09,1,1,1,1,1,1,1,1,1,1,1
8.215e-09,0,1,1,1,1,1,1,1,1,1,1
8.295e-09,0,1,1,1,1,1,1,1,1,1,1
8.375e-09,1,1,1,1,1,1,1,1,1,1,1
8.455e-09,1,1,1,1,1,1,1,1,1,1,1
8.535e-09,1,1,1,1,1,1,1,1,1,1,1
8.615e-09,0,1,1,1,1,1,1,1,1,1,1
8.695e-09,0,1,1,1,1,1,1,1,1,1,1
8.775e-09,0,1,1,1,1,1,1,1,1,1,1
8.855e-09,1,1,1,1,1,1,1,1,1,1,1
8.935e-09,1,1,1,1,1,1,1,1,1,1,1
9.015e-09,0,1,1,1,1,1,1,1,1,1,1
9.095e-09,0,1,1,1,1,1,1,1,1,1,1
9.175e-09,0,1,1,1,1,1,1,1,1,1,1
9.255e-09,1,1,1,1,1,1,1,1,1,1,1
9.335e-09,1,1,1,1,1,1,1,1,1,1,1
9.415e-09,0,1,1,1,1,1,1,1,1,1,1
9.495e-09,0,1,1,1,1,1,1,1,1,1,1
9.575e-09,0,1,1,1,1,1,1,1,1,1,1
9.655e-09,1,1,1,1,1,1,1,1,1,1,1
9.735e-09,1,1,1,1,1,1,1,1,1,1,1
9.815e-09,1,1,1,1,1,1,1,1,1,1,1
9.895e-09,0,1,1,1,1,1,1,1,1,1,1
9.975e-09,0,1,1,1,1,1,1,1,1,1,1
1.0055e-08,1,1,1,1,1,1,1,1,1,1,1
1.0135e-08,1,1,1,1,1,1,1,1,1,1,1
1.0215e-08,1,1,1,1,1,1,1,1,1,1,1
1.0295e-08,0,1,1,1,1,1,1,1,1,1,1
1.0375e-08,0,1,1,1,1,1,1,1,1,1,1
1.0455e-08,1,1,1,1,1,1,1,1,1,1,1
1.0535e-08,1,1,1,1,1,1,1,1,1,1,1
1.0615e-08,1,1,1,1,1,1,1,1,1,1,1
1.0695e-08,0,1,1,1,1,1,1,1,1,1,1
1.0775e-08,0,1,1,1,1,1,1,1,1,1,1
